accuracy,amt_w_service,avg_rating,bathrooms,bedrooms,can_instant_book,checkin,cleanliness,communication,currency,guest_satisfication,host_id,host_reviews,is_business_travel_ready,is_fully_refundable,is_new_listing,is_superhost,lat,listing_name,lng,localized_city,localized_neighborhood,location,monthly_price_factor,num_beds,person_capacity,picture_count,price,rate_type,response_rate,response_time,reviews_count,room_type_category,star_rating,url,value,weekly_price_factor
10,181,4.6,1.0,2,False,9,9,9,CAD,92,111217789,61,False,True,False,False,49.27562,Yaletown Luxurious Condo with Parking Pool Netflix,-123.12177,Vancouver,Yaletown,10,0.8,4,6,22,181,nightly,100,within an hour,55,entire_home,4.5,https://www.airbnb.com/rooms/16769455,9,0.96
10,189,5.0,1.0,2,True,10,10,10,CAD,100,41498749,166,False,True,False,True,49.28256,"Gastown, Boutique 2 bedroom",-123.10473,Vancouver,Gastown,9,1.0,2,4,19,189,nightly,96,within an hour,9,entire_home,5.0,https://www.airbnb.com/rooms/32611986,10,1.0
10,189,4.85,1.0,1,True,10,10,10,CAD,97,18121575,126,False,True,False,True,49.28023,Downtown Convenient and Comfortable Condo,-123.10627,Vancouver,Downtown Vancouver,10,0.65,3,4,15,189,nightly,100,within an hour,87,entire_home,5.0,https://www.airbnb.com/rooms/12231393,9,0.9
9,189,4.8,1.0,1,False,10,10,10,CAD,96,43821605,100,False,True,False,True,49.27238,Kits Beach Luxury,-123.15605,Vancouver,Kitsilano,10,0.93,2,2,12,189,nightly,100,within an hour,91,entire_home,5.0,https://www.airbnb.com/rooms/14453811,9,0.9500000000000001
10,188,4.9,1.0,0,False,10,10,10,CAD,98,9809769,528,False,True,False,True,49.27644,CENTRAL DOWNTOWN YALETOWN VANCOUVER + PARKING,-123.12557,Vancouver,Downtown Vancouver,10,1.0,1,2,33,188,nightly,100,within an hour,142,entire_home,5.0,https://www.airbnb.com/rooms/5439203,10,1.0
10,169,4.75,1.0,2,False,10,9,10,CAD,95,123799283,119,False,True,False,False,49.27989,"EXCEPTIONAL CITY CENTER SUITE, GREAT VIEWS",-123.12434,Vancouver,Downtown Vancouver,10,0.8,3,6,20,169,nightly,100,within an hour,94,entire_home,5.0,https://www.airbnb.com/rooms/18008702,9,0.96
10,165,4.9,1.0,2,True,10,10,10,CAD,98,93345204,92,False,True,False,False,49.22354,NEW  Modern Spacious 2 Bdrm Home!,-123.12997,Vancouver,Oakridge,10,1.0,2,4,37,165,nightly,100,within an hour,85,entire_home,5.0,https://www.airbnb.com/rooms/14884432,10,1.0
9,169,4.55,1.0,1,True,9,9,9,CAD,91,40895089,317,False,True,False,False,49.28929,Ocean View Downtown Condo+balcony Monthly Rent,-123.12535,Vancouver,Coal Harbour,10,0.85,1,2,10,169,nightly,100,within an hour,66,entire_home,4.5,https://www.airbnb.com/rooms/8309560,9,1.0
10,165,4.9,1.0,1,False,10,10,10,CAD,98,59339551,58,False,True,False,True,49.278885,Cozy One Bedroom in Downtown Stadium District,-123.107941,Vancouver,Downtown Vancouver,10,0.62,2,4,18,165,nightly,100,within a few hours,56,entire_home,5.0,https://www.airbnb.com/rooms/27676888,10,0.85
9,189,4.55,1.0,1,True,9,9,10,CAD,91,130317864,126,False,True,False,False,49.28335,Hip Gastown Loft,-123.10238,Vancouver,Gastown,9,0.8,2,4,6,189,nightly,100,within an hour,125,entire_home,4.5,https://www.airbnb.com/rooms/18735448,9,0.9
10,165,4.85,1.0,2,False,10,10,10,CAD,97,129667696,254,False,True,False,True,49.26567,Stylish 2-Bedroom Apartments in New House,-123.04414,Vancouver,Hastings-Sunrise,10,0.8,2,4,16,165,nightly,100,within an hour,121,entire_home,5.0,https://www.airbnb.com/rooms/19366614,10,0.88
10,169,4.65,1.0,1,False,9,10,9,CAD,93,27739566,5259,False,True,False,True,49.27821,Apartment in front of Stadium,-123.10759,Vancouver,Downtown Vancouver,10,1.0,1,2,12,169,nightly,100,within an hour,28,entire_home,4.5,https://www.airbnb.com/rooms/29273768,9,1.0
10,189,4.95,1.0,1,True,10,10,10,CAD,99,220239693,34,False,False,False,True,49.28013,Secluded Condo with Sprawling City Views,-123.12619,Vancouver,Downtown Vancouver,10,1.0,1,4,32,189,nightly,100,within an hour,34,entire_home,5.0,https://www.airbnb.com/rooms/31878454,10,1.0
10,169,4.95,1.0,1,True,10,10,10,CAD,99,78932005,661,False,True,False,True,49.27822,"Charming Guest-house, close to Downtown",-123.09097,Vancouver,Downtown Eastside,9,0.6000000000000001,2,4,16,169,nightly,100,within an hour,157,entire_home,5.0,https://www.airbnb.com/rooms/14248978,10,1.0
10,168,4.6,1.0,1,True,9,9,10,CAD,92,31189071,590,False,True,False,False,49.27841,New York Style Down Town Loft One Bed in Yaletown,-123.12306,Vancouver,Downtown Vancouver,10,1.0,1,4,13,168,nightly,100,within an hour,93,entire_home,4.5,https://www.airbnb.com/rooms/24535259,9,1.0
10,164,4.8,1.0,0,True,10,10,10,CAD,96,37361797,495,False,True,False,True,49.28371,Stunning Studio Garden Suite 15min to downtown PNE,-123.04496,Vancouver,Hastings-Sunrise,10,0.9,2,3,16,164,nightly,100,within an hour,297,entire_home,5.0,https://www.airbnb.com/rooms/7825197,10,0.9
10,168,4.6,2.0,2,False,10,9,10,CAD,92,64830989,188,False,True,False,False,49.27916,"BEST LOCATION, BRILLIANT VIEW, DOWNTOWN LIVING",-123.10928,Vancouver,Downtown Vancouver,10,0.8,3,6,16,168,nightly,100,within an hour,153,entire_home,4.5,https://www.airbnb.com/rooms/12213577,9,0.96
10,165,4.85,1.0,2,False,10,10,10,CAD,97,23307558,97,False,True,False,True,49.261372,Along the Garden Path,-123.169815,Vancouver,Kitsilano,10,1.0,2,4,20,165,nightly,67,within a day,91,entire_home,5.0,https://www.airbnb.com/rooms/4493377,10,1.0
10,165,4.95,1.0,0,True,10,10,10,CAD,99,39840836,115,False,True,False,True,49.26518,Modern & Bright Kitsilano Studio,-123.15562,Vancouver,Kitsilano,10,0.8,1,2,11,165,nightly,100,within an hour,112,entire_home,5.0,https://www.airbnb.com/rooms/20189915,10,0.9
10,169,4.75,1.0,1,False,10,10,10,CAD,95,19748213,1581,False,True,False,False,49.281017,Characteristic Loft in Downtown w Parking,-123.106384,Vancouver,Downtown Vancouver,9,1.0,1,2,14,169,nightly,100,within an hour,130,entire_home,5.0,https://www.airbnb.com/rooms/21250212,9,1.0
10,161,4.65,1.0,1,False,9,10,9,CAD,93,99778691,224,False,True,False,False,49.27848,Entire One Bedroom Suite Downtown - With Parking,-123.10687,Vancouver,Downtown Vancouver,10,0.9,1,4,11,161,nightly,100,within an hour,213,entire_home,4.5,https://www.airbnb.com/rooms/17075234,9,0.9500000000000001
10,169,4.7,1.0,1,False,9,9,10,CAD,94,61023798,49,False,True,False,False,49.28121,PERFECTION IN THE HEART OF DOWNTOWN,-123.11955,Vancouver,Downtown Vancouver,10,0.78,3,4,29,169,nightly,100,within an hour,42,entire_home,4.5,https://www.airbnb.com/rooms/11672441,9,0.96
10,155,4.85,1.0,1,False,10,10,10,CAD,97,74384371,150,False,True,False,True,49.26656,Suite garden patio on The Drive,-123.06986,Vancouver,Grandview-Woodland,10,1.0,2,4,17,155,nightly,100,within an hour,148,entire_home,5.0,https://www.airbnb.com/rooms/13274735,10,0.9500000000000001
9,161,4.45,1.0,1,False,9,9,9,CAD,89,2147373,451,False,True,False,False,49.27879,Loft in Yaletown,-123.12063,Vancouver,Downtown Vancouver,10,1.0,2,4,19,161,nightly,100,within an hour,227,entire_home,4.5,https://www.airbnb.com/rooms/7071924,9,1.0
10,155,4.75,1.0,1,False,10,10,10,CAD,95,226416703,50,False,True,False,True,49.28254,CONCERT? CONFERENCE? SPORTS GAME? Prime location!!,-123.10633,Vancouver,Gastown,10,1.0,1,2,5,155,nightly,100,within an hour,49,private_room,5.0,https://www.airbnb.com/rooms/30133051,9,1.0
9,155,4.55,1.0,1,False,9,9,9,CAD,91,35115242,46,False,True,False,False,49.28017,GREAT LOCATION 1 BEDROOM APT PARKING + SKY VIEWS,-123.1248,Vancouver,Downtown Vancouver,10,0.8,1,3,14,155,nightly,100,within an hour,41,entire_home,4.5,https://www.airbnb.com/rooms/25753866,9,0.9500000000000001
10,155,4.9,1.0,1,True,10,10,10,CAD,98,31622088,248,False,True,False,True,49.26355,Yew are Home! Kits awaits you!,-123.15525,Vancouver,Kitsilano,10,0.75,1,2,11,155,nightly,100,within an hour,142,entire_home,5.0,https://www.airbnb.com/rooms/22755109,10,0.84
