accuracy,amt_w_service,avg_rating,bathrooms,bedrooms,can_instant_book,checkin,cleanliness,communication,currency,guest_satisfication,host_id,host_reviews,is_business_travel_ready,is_fully_refundable,is_new_listing,is_superhost,lat,listing_name,lng,localized_city,localized_neighborhood,location,monthly_price_factor,num_beds,person_capacity,picture_count,price,rate_type,response_rate,response_time,reviews_count,room_type_category,star_rating,url,value,weekly_price_factor
10,323,4.65,2.0,2,False,9,10,10,CAD,93,27791355,52,False,True,False,False,49.26844000000001,Luxury stay in Vancouver hottest location!,-123.11,Vancouver,Mount Pleasant,9,0.75,2,4,23,323,nightly,100,within an hour,30,entire_home,4.5,https://www.airbnb.com/rooms/23293039,9,0.95
10,298,4.8,2.0,2,False,9,10,10,CAD,96,10507457,654,False,True,False,False,49.27942,Central 2 bedroom Apartment with patio and views,-123.10829,Vancouver,Downtown Vancouver,10,0.6000000000000001,2,4,17,298,nightly,91,within an hour,22,entire_home,5.0,https://www.airbnb.com/rooms/24200288,9,0.85
9,320,4.75,2.0,2,True,10,10,10,CAD,95,96465703,80,False,True,False,False,49.21521,Brand New house 1-2 Bedrooms  with Steam Sauna 620,-123.14583999999999,Vancouver,Marpole,10,0.9,2,5,18,320,nightly,100,within an hour,40,entire_home,5.0,https://www.airbnb.com/rooms/23457632,10,0.97
10,320,4.85,2.0,2,False,10,10,10,CAD,97,12618379,147,False,True,False,True,49.279625,"Convenient location with Pool, Parking, Wifi, A/C",-123.10874199999999,Vancouver,Downtown Vancouver,10,1.0,4,4,14,320,nightly,100,within an hour,93,entire_home,5.0,https://www.airbnb.com/rooms/3311782,10,1.0
9,320,4.6,2.5,3,True,9,10,10,CAD,92,200063753,17,False,True,False,False,49.164809999999996,丽园民宿Three bedrooms in the Brand NEW townhouse,-123.11628,Richmond,,10,0.8,3,6,9,320,nightly,100,within an hour,5,entire_home,4.5,https://www.airbnb.com/rooms/28776697,10,0.9
0,320,,2.0,2,True,0,0,0,CAD,0,51759019,137,False,True,True,False,49.17303,Central Richmond New 2BDR Condo,-123.13136000000002,Richmond,,0,1.0,3,5,13,320,nightly,100,within an hour,0,entire_home,,https://www.airbnb.com/rooms/33966224,0,1.0
10,320,4.85,2.0,2,True,10,10,10,CAD,97,146978114,43,False,True,False,True,49.21879000000001,"PROMO Brand new deluxe two bedroom apt 
豪华全新两房",-122.99,Burnaby,Burnaby,10,0.85,2,6,52,320,nightly,100,within an hour,21,entire_home,5.0,https://www.airbnb.com/rooms/22167909,9,0.95
10,310,5.0,2.0,4,True,10,10,10,CAD,100,10576977,6,False,True,False,False,49.26381,"Great 4 bedroom family home, central location",-123.05694,Vancouver,Grandview-Woodland,10,0.68,6,8,31,310,nightly,100,within an hour,5,entire_home,5.0,https://www.airbnb.com/rooms/19486839,10,1.0
0,320,,2.0,2,True,0,0,0,CAD,0,102915523,257,False,True,True,False,49.17246,Brand New Condo with Huge Patio,-123.13295,Richmond,,0,1.0,3,6,15,320,nightly,100,within an hour,0,entire_home,,https://www.airbnb.com/rooms/33936829,0,1.0
10,320,5.0,2.0,5,True,10,10,10,CAD,100,231862741,12,False,True,False,False,49.22375,Classic House in Heart of Vancouver,-123.13613000000001,Vancouver,Oakridge,10,1.0,5,10,16,320,nightly,100,within an hour,5,entire_home,5.0,https://www.airbnb.com/rooms/32814353,10,1.0
0,320,,3.0,4,True,0,0,0,CAD,0,15077998,195,False,True,True,False,49.280429999999996,"Funky, Character Home In The Heart Of Strathcona",-123.07961999999999,Vancouver,Downtown Eastside,0,0.7000000000000001,4,8,20,320,nightly,100,within an hour,0,entire_home,,https://www.airbnb.com/rooms/34778288,0,0.85
10,319,4.5,1.0,2,True,10,10,10,CAD,90,201389638,34,False,True,True,False,49.21617,Comfortable 2-bedroom condo-107,-123.1179,Vancouver,Marpole,10,1.0,1,4,10,319,nightly,96,within an hour,2,entire_home,,https://www.airbnb.com/rooms/34399326,8,1.0
10,310,4.95,2.0,3,False,10,10,10,CAD,99,113812826,165,False,True,False,True,49.2405,Beautiful Private Home - Great Location 3 bedrooms,-123.04006000000001,Vancouver,Renfrew-Collingwood,9,0.95,4,8,15,310,nightly,100,within an hour,29,entire_home,5.0,https://www.airbnb.com/rooms/19866598,10,0.97
10,320,5.0,2.5,3,False,10,10,10,CAD,100,41215176,18,False,True,False,True,49.246520000000004,family home in riley park,-123.09738,Vancouver,Riley Park,10,0.5700000000000001,4,5,12,320,nightly,0,,12,entire_home,5.0,https://www.airbnb.com/rooms/7827146,10,1.0
9,319,4.6,3.5,4,True,10,9,10,CAD,92,48214909,10,False,True,False,False,49.22655,The Sunflower House-10 mins from downtown,-123.15562,Vancouver,Kerrisdale,10,0.9,6,8,20,319,nightly,100,within an hour,10,entire_home,4.5,https://www.airbnb.com/rooms/26516680,9,0.95
10,319,5.0,1.0,2,True,10,10,10,CAD,100,253043956,2,False,True,True,False,49.264379999999996,"Bright , beautiful, perfect location 2bdrm  suite.",-123.16458,Vancouver,Kitsilano,10,0.9,3,6,21,319,nightly,100,within an hour,1,entire_home,,https://www.airbnb.com/rooms/33990561,10,1.0
10,316,4.85,2.0,2,False,10,10,10,CAD,97,29271480,219,False,True,False,False,49.2842,Simply Amazing Executive Condo in Downtown,-123.11623,Vancouver,Downtown Vancouver,10,0.8200000000000001,2,6,25,316,nightly,100,within an hour,13,entire_home,5.0,https://www.airbnb.com/rooms/28845287,10,0.97
9,300,4.4,1.0,2,False,9,9,10,CAD,88,1340389,731,False,True,False,False,49.28078,Artist Loft 2 Bed + 1 Bath in Trendy Neighbourhood,-123.1021,Vancouver,Chinatown,8,0.7000000000000001,2,4,12,300,nightly,96,within a few hours,31,entire_home,4.5,https://www.airbnb.com/rooms/16456498,9,0.9
9,316,4.65,2.0,3,True,10,10,10,CAD,93,30301070,171,False,True,False,True,49.27822000000001,Stunning Views For Your Family - 3 Bedrooms,-123.10773,Vancouver,Downtown Vancouver,10,1.0,3,7,21,316,nightly,99,within an hour,3,entire_home,4.5,https://www.airbnb.com/rooms/33080245,9,1.0
0,316,,1.0,1,True,0,0,0,CAD,0,194946655,0,False,True,False,False,49.2854,Shangri La Private Residences exclusive,-123.12487,Vancouver,West End,0,1.0,1,4,12,316,nightly,100,within an hour,0,entire_home,,https://www.airbnb.com/rooms/33350822,0,1.0
10,300,5.0,2.0,3,True,10,10,10,CAD,100,253973255,3,False,True,False,False,49.28611,PRESTIGIOUS + CHIC 3 bdrm/2 bath (parking avail.),-123.12595,Vancouver,West End,10,1.0,2,5,21,300,nightly,100,within an hour,3,entire_home,5.0,https://www.airbnb.com/rooms/33692096,9,1.0
10,319,5.0,2.0,2,True,10,10,10,CAD,100,259103152,5,False,True,False,False,49.278040000000004,Beautiful 2 bdrm + 2 bath + 1 parking Downtown,-123.10828000000001,Vancouver,Downtown Vancouver,10,1.0,2,4,15,319,nightly,100,within an hour,5,entire_home,5.0,https://www.airbnb.com/rooms/34319733,10,1.0
10,319,4.85,2.0,4,False,10,10,10,CAD,97,48824936,112,False,True,False,True,49.25046,"Massive, bright and unique four bedroom space!",-123.06813999999999,Vancouver,Kensington-Cedar Cottage,9,0.89,4,8,31,319,nightly,100,within a few hours,104,entire_home,5.0,https://www.airbnb.com/rooms/12494176,10,0.89
10,301,4.95,2.5,2,False,10,10,10,CAD,99,5168463,30,False,True,False,False,49.26968,Heritage private suite near beach with huge yard,-123.21642,Vancouver,Point Grey/University of British Columbia,10,0.85,2,6,19,301,nightly,100,within an hour,26,entire_home,5.0,https://www.airbnb.com/rooms/24776354,10,0.9
9,300,4.7,1.0,1,False,10,10,10,CAD,94,158823097,117,False,True,False,False,49.27618,Stylish Heritage Loft in the Heart of Downtown!,-123.1189,Vancouver,Yaletown,10,0.9,2,4,10,300,nightly,100,within an hour,16,entire_home,4.5,https://www.airbnb.com/rooms/28230803,10,1.0
10,300,4.85,2.0,2,True,9,10,10,CAD,97,15284529,136,False,True,False,False,49.28688,HostGreat Homes Coal Harbour Tiffany Blue+Parking,-123.12616000000001,Vancouver,West End,10,0.6000000000000001,2,4,42,300,nightly,100,within an hour,6,entire_home,5.0,https://www.airbnb.com/rooms/31806238,10,1.0
10,310,5.0,1.0,2,True,10,10,10,CAD,100,151123195,72,False,True,True,False,49.27738,8min Walk to Beach 2BR Apt with AC&Parking,-123.1275,Vancouver,Downtown Vancouver,10,1.0,3,4,14,310,nightly,98,within an hour,1,entire_home,,https://www.airbnb.com/rooms/34428146,10,1.0
10,300,4.9,4.0,6,True,10,9,10,CAD,98,206458271,83,False,True,False,True,49.24382,"Mountain Views, 6 Bdrms, 4 Bath, Steps to Train!",-123.0538,Vancouver,Renfrew-Collingwood,10,0.65,8,16,42,300,nightly,100,within an hour,21,entire_home,5.0,https://www.airbnb.com/rooms/27395451,10,0.85
10,300,5.0,1.0,0,False,9,10,10,CAD,100,6459981,6,False,True,False,True,49.28367,Mid-century Modern Gastown  loft,-123.10248,Vancouver,Gastown,10,0.42,1,2,13,300,nightly,100,within an hour,5,entire_home,5.0,https://www.airbnb.com/rooms/24868490,9,0.79
0,300,,2.0,2,True,0,0,0,CAD,0,100268461,0,False,True,True,False,49.24284,"Penthouse.2Br+den with balcony,private top garden.",-123.06288,Vancouver,Kensington-Cedar Cottage,0,1.0,2,4,22,300,nightly,88,within an hour,0,entire_home,,https://www.airbnb.com/rooms/34717399,0,1.0
9,300,5.0,2.0,2,False,9,8,9,CAD,100,260915098,2,False,True,True,False,49.27795,"Fantastic|Downtown|2 Floor Townhouse|2 BR, 2BA",-123.12735,Vancouver,Downtown Vancouver,10,1.0,4,6,10,300,nightly,100,within an hour,2,entire_home,,https://www.airbnb.com/rooms/34578821,9,0.9
10,300,4.7,2.0,2,True,10,9,10,CAD,94,242747231,29,False,True,False,True,49.28085,Executive 2bd/2ba/2 patio suite. Central DWN TWN,-123.12401000000001,Vancouver,Downtown Vancouver,10,1.0,4,8,21,300,nightly,97,within an hour,21,entire_home,4.5,https://www.airbnb.com/rooms/32332623,9,1.0
6,300,2.0,1.0,1,True,2,4,6,CAD,40,259521842,1,False,True,True,False,49.2782,"King Bed, Downtown Vancouver +Free Parking",-123.10762,Vancouver,Downtown Vancouver,10,1.0,1,2,10,300,nightly,97,within an hour,1,entire_home,,https://www.airbnb.com/rooms/34397972,6,1.0
10,300,4.85,2.0,2,False,10,10,9,CAD,97,21294269,214,False,True,False,False,49.27247,The Patio Suite @ Grandview House,-123.07137,Vancouver,Grandview-Woodland,10,0.7000000000000001,4,7,19,300,nightly,100,within a few hours,64,entire_home,5.0,https://www.airbnb.com/rooms/11261229,10,0.9
10,308,4.55,3.0,4,True,10,9,9,CAD,91,108370421,151,False,True,False,False,49.22936,ConvenientCharmingCharacterHouse@PrimeUBCwestside,-123.1638,Vancouver,Kerrisdale,10,0.75,4,8,19,308,nightly,100,within an hour,48,entire_home,4.5,https://www.airbnb.com/rooms/21996285,9,0.9
10,300,4.95,1.0,2,True,10,10,10,CAD,99,98634666,17,False,True,False,False,49.26263,UBC Laneway/coach house,-123.17998999999999,Vancouver,Kitsilano,10,1.0,4,5,13,300,nightly,100,within an hour,16,entire_home,5.0,https://www.airbnb.com/rooms/29940037,10,1.0
10,300,5.0,1.0,0,False,10,10,10,CAD,100,19748213,1581,False,False,False,False,49.280727,Open-Concept Loft in Heritage Building in Central Downtown,-123.109039,Vancouver,Downtown Vancouver,10,1.0,1,2,15,300,nightly,100,within an hour,4,entire_home,5.0,https://www.airbnb.com/rooms/29372213,10,1.0
10,300,5.0,1.0,1,False,10,10,10,CAD,100,4995004,274,False,True,False,True,49.27875,Bright Condo in Trendy Chinatown with Parking,-123.10063000000001,Vancouver,Chinatown,9,1.0,2,4,19,300,nightly,100,within an hour,3,entire_home,5.0,https://www.airbnb.com/rooms/34176785,10,0.95
7,309,3.65,1.0,1,True,7,8,7,CAD,73,248771783,6,False,True,False,False,49.27948,BRAND NEW APARTMENT,-123.12876000000001,Vancouver,West End,9,1.0,1,2,7,309,nightly,70,within an hour,4,entire_home,3.5,https://www.airbnb.com/rooms/33074046,7,1.0
10,298,4.75,1.0,1,False,10,10,10,CAD,95,13978497,65,False,True,False,False,49.269909999999996,Seawall Luxury Condo | Granville Island Location,-123.14001,Vancouver,Fairview,10,0.85,2,4,20,298,nightly,100,within an hour,17,entire_home,5.0,https://www.airbnb.com/rooms/22030511,10,0.95
9,300,4.8,1.0,1,True,10,10,10,CAD,96,237069206,20,False,True,False,False,49.284729999999996,Chic Loft in Historic Gastown,-123.10777,Vancouver,Gastown,10,0.9,1,3,9,300,nightly,100,within an hour,20,entire_home,5.0,https://www.airbnb.com/rooms/31622109,9,0.95
10,298,4.6,1.0,2,True,10,10,10,CAD,92,130833480,151,False,True,False,False,49.2592,2Bdr Bright Elegant Suite,-123.14983000000001,Vancouver,Kitsilano,10,1.0,2,4,21,298,nightly,100,within an hour,31,entire_home,4.5,https://www.airbnb.com/rooms/18829637,9,1.0
10,298,4.9,1.0,1,True,10,9,10,CAD,98,246407910,11,False,True,False,False,49.28035,★LUXURY★ Heart of Downtown + Parking = BEST DEAL,-123.10688,Vancouver,Downtown Vancouver,10,1.0,3,5,18,298,nightly,100,within an hour,11,entire_home,5.0,https://www.airbnb.com/rooms/32764160,10,1.0
10,300,5.0,1.0,1,False,10,9,10,CAD,100,80275187,7,False,True,False,False,49.27852,Beautiful condo in the heart of downtown Vancouver,-123.12233,Vancouver,Downtown Vancouver,10,0.6000000000000001,2,4,6,300,nightly,100,within an hour,7,entire_home,5.0,https://www.airbnb.com/rooms/31760440,10,0.95
10,298,4.95,2.0,2,False,10,10,10,CAD,99,504609,163,False,False,False,True,49.25917000000001,"Super Spacious, Central Apartment with a Stylish Vibe.",-123.10786,Vancouver,Mount Pleasant,10,0.93,3,4,18,298,nightly,100,within an hour,110,entire_home,5.0,https://www.airbnb.com/rooms/4054111,10,0.95
9,298,4.6,1.0,1,True,9,9,9,CAD,92,169755363,28,False,True,False,False,49.27957,Modern Central Downtown 1 BR APT+Den+FREE PARKING!,-123.12003,Vancouver,Downtown Vancouver,10,1.0,2,4,10,298,nightly,100,within an hour,23,entire_home,4.5,https://www.airbnb.com/rooms/22925873,9,1.0
10,300,4.9,1.0,1,True,10,10,10,CAD,98,134413178,48,False,True,False,False,49.26468,"Vanc modern quiet 15min walk to d/t, 10min to VGH",-123.12728999999999,Vancouver,Fairview,10,0.77,1,2,15,300,nightly,100,within an hour,47,entire_home,5.0,https://www.airbnb.com/rooms/19209231,10,0.9
9,298,4.55,1.0,1,True,9,9,9,CAD,91,216434388,47,False,True,False,False,49.27925,"Cozy Apt Central of Downtown Vancouver,FREE Parkin",-123.12055,Vancouver,Downtown Vancouver,10,1.0,1,4,15,298,nightly,100,within an hour,47,entire_home,4.5,https://www.airbnb.com/rooms/28689175,9,1.0
9,294,4.85,3.0,3,False,10,10,10,CAD,97,44286445,113,False,True,False,True,49.26938,Beautiful Kitsilano Character Home,-123.17446000000001,Vancouver,Kitsilano,10,0.75,3,6,28,294,nightly,100,within an hour,113,entire_home,5.0,https://www.airbnb.com/rooms/13780435,9,0.85
10,300,4.9,2.0,3,False,10,10,10,CAD,98,63434,151,False,True,False,True,49.279922,Your Alternative to a 5 Star Hotel.,-123.126579,Vancouver,Downtown Vancouver,10,0.8300000000000001,4,6,25,300,nightly,100,within an hour,69,entire_home,5.0,https://www.airbnb.com/rooms/2764812,10,0.93
10,300,4.8,1.0,1,False,10,9,10,CAD,96,66638660,24,False,True,False,True,49.2888,LOCATION! Downtown Condo Free Underground Parking,-123.13167,Vancouver,West End,10,1.0,1,2,21,300,nightly,100,within an hour,20,entire_home,5.0,https://www.airbnb.com/rooms/14015267,9,0.9
9,294,4.5,2.0,2,False,9,9,10,CAD,90,63972929,167,False,True,False,False,49.27844,"Wonderful Downtown Condo, Great Views, Location",-123.11053999999999, Vancouver,Downtown Vancouver,9,1.0,2,6,25,294,nightly,100,within an hour,27,entire_home,4.5,https://www.airbnb.com/rooms/28582664,9,1.0
9,298,4.55,2.0,2,True,9,9,9,CAD,91,103023813,72,False,True,False,False,49.280770000000004,"3 beds, 2 baths + Parking by BC Place",-123.10851000000001,Vancouver,Downtown Vancouver,9,1.0,3,6,16,298,nightly,100,within a day,72,entire_home,4.5,https://www.airbnb.com/rooms/15974297,9,1.0
10,298,5.0,2.0,2,True,10,10,10,CAD,100,22098979,287,False,True,False,True,49.28349,COMFY SOPHISTICATION w/VIEWS! 2bed/2bath w/parking,-123.11124,North Vancouver,Downtown Vancouver,10,0.9,2,4,31,298,nightly,100,within an hour,12,entire_home,5.0,https://www.airbnb.com/rooms/33293480,10,0.95
10,290,4.8,1.0,2,True,10,10,10,CAD,96,37750871,68,False,True,False,False,49.27795,Beautiful modern renovated 2 bedroom,-123.0913,Vancouver,Downtown Eastside,9,0.75,2,4,11,290,nightly,100,within an hour,45,entire_home,5.0,https://www.airbnb.com/rooms/18753643,9,0.8
10,285,5.0,2.0,1,False,10,10,10,CAD,100,59543640,39,False,True,False,True,49.31367,Oceans Edge Modern Floating Home,-123.08853,North Vancouver,North Vancouver,10,0.47,3,5,22,285,nightly,100,within a few hours,25,entire_home,5.0,https://www.airbnb.com/rooms/11363983,9,0.9
9,288,4.4,1.0,2,True,10,9,10,CAD,88,136244506,83,False,True,False,False,49.2616,Kitslano House  near Beach with Parking,-123.18229,Vancouver,Kitsilano,10,0.8,3,5,25,288,nightly,100,within an hour,38,entire_home,4.5,https://www.airbnb.com/rooms/19435899,9,0.95
10,284,4.0,1.0,1,True,10,8,10,CAD,80,7055062,3,False,True,True,False,49.26968,Executive One Bedroom Stunning Views,-123.10733,Vancouver,Mount Pleasant,10,1.0,1,2,22,284,nightly,100,within an hour,1,entire_home,,https://www.airbnb.com/rooms/34315276,8,0.95
10,285,4.85,2.0,2,False,10,9,10,CAD,97,29412460,363,False,True,False,False,49.21053,Metropolitan 2BR+2BA / Prime Location Vancouver,-123.11938,Vancouver,Marpole,10,0.7000000000000001,2,4,15,285,nightly,100,within an hour,31,entire_home,5.0,https://www.airbnb.com/rooms/25575127,10,0.85
9,285,4.85,1.5,3,True,10,10,10,CAD,97,64488310,52,False,True,False,False,49.25895,3BDR Luxury Heritage Home- heart of Kitsilano,-123.16318000000001,Vancouver,Kitsilano,10,1.0,3,6,46,285,nightly,100,within an hour,27,entire_home,5.0,https://www.airbnb.com/rooms/13464468,9,1.0
9,288,4.65,2.0,3,False,10,10,10,CAD,93,45929065,171,False,True,False,False,49.25288,Rare Find Exquisitely New Quiet&Safe Skytrain Home,-123.05084,Vancouver,Renfrew-Collingwood,9,0.75,3,7,34,288,nightly,100,within an hour,93,entire_home,4.5,https://www.airbnb.com/rooms/16272853,9,0.9
10,276,4.7,2.0,2,False,9,9,10,CAD,94,257463910,17,False,True,False,False,49.211009999999995,Magnificent View City Center 2BR+2BA condo,-123.11613999999999,Vancouver,Marpole,10,0.95,3,5,13,276,nightly,100,within an hour,7,entire_home,4.5,https://www.airbnb.com/rooms/34094963,10,0.95
10,290,4.8,2.0,2,False,9,9,9,CAD,96,6971193,47,False,True,False,True,49.26461,New and Cozy Flat in the Heart of Mount Pleasant,-123.09213000000001,Vancouver,Mount Pleasant,10,1.0,3,5,21,290,nightly,100,within an hour,46,entire_home,5.0,https://www.airbnb.com/rooms/1281095,10,0.95
10,288,4.9,2.0,4,False,10,10,10,CAD,98,195092791,75,False,True,False,True,49.22611,Vancouver Cozy House,-123.07106999999999,Vancouver,Fraserview,10,1.0,6,10,48,288,nightly,100,within an hour,75,entire_home,5.0,https://www.airbnb.com/rooms/25953279,10,1.0
10,276,5.0,4.0,3,True,10,10,10,CAD,100,66495563,9,False,True,True,False,49.23899,Luxury 3br 4bath New Modern Townhouse,-123.05497,Vancouver,Renfrew-Collingwood,10,0.8,3,6,9,276,nightly,100,within an hour,1,entire_home,,https://www.airbnb.com/rooms/34126590,10,0.85
0,270,,1.0,1,True,0,0,0,CAD,0,173674996,0,False,True,True,False,49.26374000000001,Kitsilano 1 Bedroom. Great apartment and location.,-123.1487,Vancouver,Kitsilano,0,1.0,1,2,12,270,nightly,0,,0,entire_home,,https://www.airbnb.com/rooms/34908058,0,0.9
10,284,4.85,2.0,2,True,10,10,10,CAD,97,30301070,171,False,True,False,True,49.27251,Water Front Jam,-123.12812,Vancouver,Downtown Vancouver,10,1.0,2,6,49,284,nightly,99,within an hour,7,entire_home,5.0,https://www.airbnb.com/rooms/33295345,9,1.0
9,289,4.5,1.0,1,True,8,9,9,CAD,90,246085342,8,False,True,False,False,49.27876,MODERN IN HEART OF DOWNTOWN FREE PARKING,-123.12685,Vancouver,Downtown Vancouver,10,0.95,2,4,11,289,nightly,100,within an hour,8,entire_home,4.5,https://www.airbnb.com/rooms/32725569,9,1.0
10,276,4.2,1.0,1,True,10,8,10,CAD,84,48432437,158,False,True,False,False,49.27978,Downtown modern clean one bedroom,-123.09808000000001,Vancouver,Downtown Eastside,8,1.0,2,4,9,276,nightly,100,within an hour,9,entire_home,4.0,https://www.airbnb.com/rooms/28205271,9,1.0
10,280,5.0,2.0,2,True,10,10,10,CAD,100,249110427,5,False,True,False,False,49.28055,Beautiful Downtown Condo +Gym + Pool + BBQ + View,-123.10763,Vancouver,Downtown Vancouver,10,1.0,3,6,21,280,nightly,100,within an hour,5,entire_home,5.0,https://www.airbnb.com/rooms/33097585,10,1.0
0,276,,2.0,2,True,0,0,0,CAD,0,231211816,37,False,True,True,False,49.28795,Stunning 2 Bedroom Condo/ Ocean Views,-123.12965,Vancouver,West End,0,1.0,3,6,13,276,nightly,90,within an hour,0,entire_home,,https://www.airbnb.com/rooms/34905498,0,1.0
10,280,4.6,1.0,1,False,10,9,10,CAD,92,16190613,284,False,True,False,True,49.284702,Downtown Cozy Apt By The Beach,-123.13973200000001,Vancouver,West End,10,0.9,2,4,9,280,nightly,100,within an hour,60,entire_home,4.5,https://www.airbnb.com/rooms/12604736,9,1.0
10,280,5.0,1.0,1,True,10,10,10,CAD,100,258206915,3,False,True,False,False,49.28634,Cool and Sleek Coal Harbour Condo w/ parking & gym,-123.1229,Vancouver,Downtown Vancouver,10,0.89,1,5,15,280,nightly,100,within an hour,3,entire_home,5.0,https://www.airbnb.com/rooms/34203078,10,0.94
10,276,5.0,2.5,3,False,10,10,10,CAD,100,86355652,98,False,True,True,True,49.276740000000004,Amazing Downtown Penthouse Private Rooftop,-123.12978999999999,Vancouver,Downtown Vancouver,10,0.85,3,6,28,276,nightly,100,within an hour,1,entire_home,,https://www.airbnb.com/rooms/34481152,10,0.97
10,280,5.0,2.0,2,False,10,10,10,CAD,100,261427035,1,False,True,True,False,49.285709999999995,"Modern Condo in downtown Vancouver, Coal Harbour",-123.12545,Vancouver,West End,10,0.9,3,5,20,280,nightly,100,within an hour,1,entire_home,,https://www.airbnb.com/rooms/34652072,10,0.95
10,280,5.0,1.5,3,True,10,10,10,CAD,100,188627180,60,False,True,False,True,49.224133,“Quiet and Cozy Pad for Chill People”,-123.075562,Vancouver,Fraserview,9,0.93,3,6,38,280,nightly,100,within an hour,35,entire_home,5.0,https://www.airbnb.com/rooms/25299135,10,0.97
10,276,4.95,1.5,2,False,10,10,10,CAD,99,41526,70,False,True,False,True,49.2766,Sunset Beach Apt with Amazing Ocean Views,-123.13344,Vancouver,West End,10,0.85,2,4,13,276,nightly,60,within a day,69,entire_home,5.0,https://www.airbnb.com/rooms/4747128,10,1.0
10,280,4.75,1.0,3,True,10,10,9,CAD,95,248075656,17,False,True,False,False,49.244244,3 bedrooms luxury unit on Vancouver's east side,-123.05248300000001,Vancouver,Renfrew-Collingwood,10,1.0,3,7,18,280,nightly,100,within an hour,17,private_room,5.0,https://www.airbnb.com/rooms/32962975,10,1.0
10,266,5.0,2.0,2,True,10,10,10,CAD,100,253891651,9,False,True,False,False,49.27775,Amazing downtown location w/ parking next to arena,-123.10896000000001,Vancouver,Downtown Vancouver,10,1.0,2,5,15,266,nightly,100,within an hour,9,entire_home,5.0,https://www.airbnb.com/rooms/33684079,10,1.0
7,270,4.0,1.0,1,True,7,8,7,CAD,80,151123195,72,False,True,False,False,49.27576,5min Walk to Beach 1BR Cozy Apt with Mountain View,-123.13091999999999,Vancouver,Downtown Vancouver,7,1.0,2,4,14,270,nightly,98,within an hour,3,entire_home,4.0,https://www.airbnb.com/rooms/33597498,7,1.0
10,276,4.95,1.5,1,False,10,10,10,CAD,99,6705291,33,False,True,False,True,49.27924,Hip Condo • CENTRAL LOCATION • Ideal for Foodies,-123.10975,Vancouver,Downtown Vancouver,10,1.0,2,4,17,276,nightly,100,within an hour,25,entire_home,5.0,https://www.airbnb.com/rooms/23519364,10,1.0
10,276,5.0,2.0,4,True,10,10,10,CAD,100,23464543,123,False,True,False,True,49.26191,"Stylish, Spacious 4BR! Trendy Mount Pleasant!",-123.09324,Vancouver,Mount Pleasant,10,1.0,5,8,28,276,nightly,100,within an hour,3,entire_home,5.0,https://www.airbnb.com/rooms/29679599,9,1.0
10,276,4.7,1.0,0,True,9,10,10,CAD,94,218678633,20,False,True,False,False,49.27905,Beautiful Downtown Condo - Perfect Location,-123.11946999999999,Vancouver,Downtown Vancouver,10,1.0,1,2,11,276,nightly,100,within an hour,20,entire_home,4.5,https://www.airbnb.com/rooms/29013359,10,1.0
10,265,4.95,1.0,3,True,10,10,10,CAD,99,171212443,76,False,True,False,True,49.26246,2.5 bedroom New house 3 mins walk to subway,-123.0751,Vancouver,Grandview-Woodland,10,0.8,3,4,20,265,nightly,100,within an hour,72,entire_home,5.0,https://www.airbnb.com/rooms/26905511,10,0.95
10,265,5.0,1.0,1,True,10,10,10,CAD,100,182078232,15,False,True,False,False,49.2763,Yaletown 1 Bedroom+Den Apartment with Waterviews,-123.12156,West Vancouver,Yaletown,10,0.88,1,2,11,265,nightly,100,within an hour,5,entire_home,5.0,https://www.airbnb.com/rooms/29337343,9,0.9
10,265,4.95,2.0,2,True,10,10,10,CAD,99,192587487,53,False,True,False,True,49.270509999999994,Private Apt Steps Away from Granville Island,-123.13967,Vancouver,Fairview,10,0.85,2,4,11,265,nightly,100,within an hour,51,entire_home,5.0,https://www.airbnb.com/rooms/25520494,10,0.92
9,270,4.4,1.0,1,True,9,9,9,CAD,88,167647085,109,False,True,False,False,49.28565,Central Downtown 1 BR APT+Office+FREE PARKING!,-123.12516000000001,Vancouver,West End,10,1.0,2,4,12,270,nightly,100,within an hour,54,entire_home,4.5,https://www.airbnb.com/rooms/23674007,9,1.0
9,269,4.65,1.0,2,False,10,9,10,CAD,93,89035809,26,False,True,False,False,49.27469,Yaletown Modern 2-Level Loft in Downtown Vancouver,-123.12563999999999,Vancouver,Downtown Vancouver,10,0.8,2,3,15,269,nightly,100,within an hour,22,entire_home,4.5,https://www.airbnb.com/rooms/24493204,9,0.95
10,267,4.75,2.0,2,False,10,10,10,CAD,95,48918857,117,False,True,False,False,49.28013,The City Center Suite - In the Sky,-123.12098,Vancouver,Downtown Vancouver,10,0.8200000000000001,3,6,20,267,nightly,100,within an hour,32,entire_home,5.0,https://www.airbnb.com/rooms/28844998,9,0.97
10,269,5.0,2.0,2,True,10,10,10,CAD,100,30301070,171,False,True,False,True,49.2761,Expansive Views Groups of 3-6,-123.11396,Vancouver,Downtown Vancouver,10,1.0,2,6,14,269,nightly,99,within an hour,2,entire_home,,https://www.airbnb.com/rooms/32661140,10,0.9
9,270,4.7,1.0,0,True,10,9,10,CAD,94,137726838,95,False,True,False,False,49.28263,Gastown Industrial Loft,-123.10287,Vancouver,Gastown,10,1.0,1,2,25,270,nightly,100,within an hour,49,entire_home,4.5,https://www.airbnb.com/rooms/23128235,9,0.8
