accuracy,amt_w_service,avg_rating,bathrooms,bedrooms,can_instant_book,checkin,cleanliness,communication,currency,guest_satisfication,host_id,host_reviews,is_business_travel_ready,is_fully_refundable,is_new_listing,is_superhost,lat,listing_name,lng,localized_city,localized_neighborhood,location,monthly_price_factor,num_beds,person_capacity,picture_count,price,rate_type,response_rate,response_time,reviews_count,room_type_category,star_rating,url,value,weekly_price_factor
10,34,4.66,1.0,1.0,True,10,10,10,CAD,93,41490070,2211,False,False,False,False,21.13887,Boutique bedrooms ESTUDIO ARTE,-86.74943,Cancún,,10,1.0,1,2,20,34,nightly,100,within an hour,166,private_room,4.5,https://www.airbnb.com/rooms/15114430,10,1.0
10,28,4.94,1.0,1.0,True,10,10,10,CAD,99,85109378,22,False,False,False,False,21.14005,Mucho mas que un Estudio,-86.82612,Cancún,,10,0.78,1,2,13,28,nightly,100,within an hour,16,entire_home,5.0,https://www.airbnb.com/rooms/14684770,10,0.9
10,33,5.0,1.0,1.0,True,10,10,10,CAD,100,124157959,860,False,False,False,True,21.15148,YOUR LOFT IN THE HEART OF DOWNTOWN CANCUN!,-86.8258,Cancún,,10,1.0,1,3,31,33,nightly,100,within an hour,9,entire_home,5.0,https://www.airbnb.com/rooms/34230214,10,1.0
10,35,4.82,1.5,1.0,False,10,9,10,CAD,96,3568413,288,False,False,False,True,21.153048,Modern - Fit for a KING - Top Location :),-86.823685,Cancún,,9,0.9,2,3,22,35,nightly,100,within an hour,131,private_room,5.0,https://www.airbnb.com/rooms/9885284,10,0.9
9,34,4.61,1.0,1.0,True,10,9,10,CAD,92,102755156,73,False,False,False,False,21.15332,Casa Nube 23 ¡Excelente ubicación!,-86.82182,Cancún,,10,0.7000000000000001,1,2,20,34,nightly,100,within an hour,73,private_room,4.5,https://www.airbnb.com/rooms/15963588,9,0.88
9,26,4.8100000000000005,1.0,1.0,True,10,10,10,CAD,96,194821507,80,False,False,False,True,21.12803,VILLA E2-YELLOW Precioso estudio equipado,-86.8802,Cancún,,9,1.0,1,2,26,26,nightly,100,within an hour,48,entire_home,5.0,https://www.airbnb.com/rooms/26082960,10,1.0
10,31,4.76,1.0,1.0,True,10,10,10,CAD,95,31864765,381,False,False,False,False,21.137934,INDEPENDENT STUDIO APARTMENT 1,-86.841774,Cancún,,9,0.92,1,3,32,31,nightly,100,within an hour,70,entire_home,5.0,https://www.airbnb.com/rooms/10156181,9,0.96
9,31,4.5600000000000005,1.0,1.0,True,9,9,9,CAD,91,124157959,860,False,False,False,True,21.1525,Private and Very Cute Loft in DT Cancun!,-86.82614,Cancún,,9,1.0,1,3,32,31,nightly,100,within an hour,9,entire_home,4.5,https://www.airbnb.com/rooms/34395491,9,1.0
10,34,4.93,1.0,1.0,True,10,10,10,CAD,99,11574846,45,False,False,False,True,21.16522,Cozy Studio in downtown Cancun.,-86.83873,Cancún,,10,1.0,1,2,15,34,nightly,100,within an hour,43,entire_home,5.0,https://www.airbnb.com/rooms/22293167,10,1.0
10,35,4.8100000000000005,1.0,2.0,True,10,10,10,CAD,96,127068694,52,False,False,False,True,21.16066,La mejor ubicación en el corazón de Cancún!,-86.83389,Cancún,,9,0.8,2,4,9,35,nightly,100,within an hour,48,entire_home,5.0,https://www.airbnb.com/rooms/24599399,10,0.93
10,34,4.69,1.0,1.0,True,10,10,10,CAD,94,41490070,2211,False,False,False,False,21.137787,Cancun boutique bedroom mirage,-86.750275,Cancún,,10,1.0,1,2,17,34,nightly,100,within an hour,227,private_room,4.5,https://www.airbnb.com/rooms/13733212,9,1.0
10,29,4.95,1.0,1.0,False,10,10,10,CAD,99,164049911,227,False,False,False,True,21.136089,"Bait Medina Depto 1 ""Dulce Piña"".",-86.844986,Cancún,,10,0.72,1,3,35,29,nightly,100,within an hour,64,entire_home,5.0,https://www.airbnb.com/rooms/22409851,10,0.9
8,29,4.17,1.0,1.0,True,8,9,9,CAD,83,185576086,66,False,False,False,False,21.17703,SUITES GARDEN ADONAY CANCÚN,-86.83621,Cancún,,8,0.85,1,2,13,29,nightly,94,within an hour,18,entire_home,4.0,https://www.airbnb.com/rooms/25856722,8,0.9
10,34,5.0,1.0,1.0,True,10,10,10,CAD,100,124157959,860,False,False,False,True,21.15289,"Loft in DT Cancun: great location, all you need!",-86.82434,Cancún,,10,1.0,1,3,29,34,nightly,100,within an hour,13,entire_home,5.0,https://www.airbnb.com/rooms/34020064,10,1.0
10,28,4.0,1.0,2.0,True,10,10,10,CAD,80,12863393,5,False,False,True,False,21.13651,"Comodo y amigable departamento ""Cocay Home""",-86.84249,Cancún,,10,0.7000000000000001,2,4,14,28,nightly,100,within an hour,1,entire_home,,https://www.airbnb.com/rooms/35087183,10,0.9
10,28,4.83,1.0,1.0,False,10,10,10,CAD,97,26131136,169,False,False,False,True,21.15332,Central & Cozy & Quiet room with private bathroom,-86.82539,Cancún,,10,0.8200000000000001,1,2,19,28,nightly,100,within a few hours,142,private_room,5.0,https://www.airbnb.com/rooms/9486028,10,0.9400000000000001
10,28,4.79,4.0,1.0,True,10,10,10,CAD,96,24521522,86,False,False,False,False,21.13207,Hostal Natura Cancun Blue Room,-86.75012,Cancún,,10,1.0,1,10,23,28,nightly,100,within an hour,56,shared_room,5.0,https://www.airbnb.com/rooms/13724596,9,1.0
10,31,4.92,1.0,1.0,True,10,10,10,CAD,98,124157959,860,False,False,False,True,21.15119,Private Loft in Downtown Cancun! Great Location!,-86.82472,Cancún,,10,1.0,1,3,30,31,nightly,100,within an hour,13,entire_home,5.0,https://www.airbnb.com/rooms/33742962,10,1.0
10,34,4.75,2.0,2.0,True,10,10,10,CAD,95,56130053,44,False,False,False,True,21.14483,"BEST Location D/T Cancun, Beautiful place to enjoy",-86.82888,Cancún,,9,0.8,2,4,17,34,nightly,100,within an hour,44,entire_home,5.0,https://www.airbnb.com/rooms/21439554,10,0.85
10,28,5.0,1.0,1.0,True,10,10,10,CAD,100,172219951,23,False,False,False,True,21.18022,Casa López Cancún,-86.86517,Cancún,,9,0.8,1,4,10,28,nightly,100,within an hour,23,entire_home,5.0,https://www.airbnb.com/rooms/23166940,10,0.9
10,28,4.91,1.0,1.0,False,10,10,10,CAD,98,168930074,109,False,False,False,True,21.083593,Casa con hermoso jardin cerca del aeropuerto.,-86.848,Cancún,,10,0.51,2,3,12,28,nightly,100,within an hour,101,private_room,5.0,https://www.airbnb.com/rooms/22845476,10,0.79
10,34,4.82,1.0,2.0,True,10,10,10,CAD,96,154593079,60,False,False,False,True,21.16331,Anémona downtown apartment,-86.83677,Cancún,,9,0.75,2,6,17,34,nightly,100,within an hour,60,entire_home,5.0,https://www.airbnb.com/rooms/21355893,9,0.9
10,31,4.91,1.0,1.0,True,10,10,10,CAD,98,141354414,89,False,False,False,True,21.162718,Fully equipped apartment in downtown Cancun,-86.828819,Cancún,,10,1.0,2,4,14,31,nightly,100,within an hour,87,entire_home,5.0,https://www.airbnb.com/rooms/19945496,10,1.0
10,35,4.68,1.0,1.0,True,9,10,10,CAD,94,240912421,88,False,False,False,True,21.07714,Departamento Azahares,-86.85075,Alfredo V. Bonfil,,8,1.0,1,2,9,35,nightly,100,within an hour,22,entire_home,4.5,https://www.airbnb.com/rooms/32114927,10,1.0
9,26,4.33,1.0,1.0,True,8,9,9,CAD,87,72858363,28,False,False,False,False,21.13546,B My Guest,-86.8351,Cancún,,9,0.9,1,2,17,26,nightly,90,within an hour,18,entire_home,4.5,https://www.airbnb.com/rooms/27990738,9,0.9
10,33,4.8100000000000005,1.0,2.0,True,10,10,10,CAD,96,12870227,128,False,False,False,False,21.167034,2 Bedroom Apartment Cancun Downtown. 2nd Floor,-86.827164,Cancún,,10,0.8,2,3,28,33,nightly,100,within an hour,49,entire_home,5.0,https://www.airbnb.com/rooms/19054180,10,0.9
10,28,4.96,1.0,1.0,True,10,10,10,CAD,99,171457827,152,False,False,False,True,21.192888,"Casa-Kiní ""White""",-86.80751,Cancún,,10,0.85,2,2,37,28,nightly,100,within an hour,53,private_room,5.0,https://www.airbnb.com/rooms/23724367,10,0.9
10,35,4.98,1.0,1.0,False,10,10,10,CAD,99,33242854,143,False,False,False,True,21.15962,Private Studio W/Kitchenette at Coco´s  Street,-86.82975,Cancún,,10,1.0,1,2,14,35,nightly,100,within an hour,40,private_room,5.0,https://www.airbnb.com/rooms/29588183,10,1.0
9,26,4.64,1.0,1.0,True,10,9,10,CAD,93,106935377,61,False,False,False,False,21.14129,BOHEMIAN PLACE,-86.8404,Cancún,,9,0.9,1,2,9,26,nightly,50,within a day,42,private_room,4.5,https://www.airbnb.com/rooms/20605757,9,0.9500000000000001
9,28,4.55,1.0,1.0,True,10,9,10,CAD,91,212909568,119,False,False,False,False,21.15976,Club 201 Apartment 3,-86.82519,Cancún,,10,1.0,1,2,16,28,nightly,100,within an hour,53,private_room,4.5,https://www.airbnb.com/rooms/28188900,9,1.0
9,28,4.67,1.0,1.0,False,10,10,10,CAD,93,121512081,302,False,False,False,True,21.14894,Comfortable loft on 2º floor,-86.82867,MX,,9,0.9,1,2,11,28,nightly,95,within an hour,39,entire_home,4.5,https://www.airbnb.com/rooms/23998779,10,0.9
10,31,5.0,1.0,1.0,True,10,10,10,CAD,100,91265490,2318,False,False,False,True,21.11366,Beautiful studio,-86.85505,Cancún,,10,1.0,1,3,9,31,nightly,99,within an hour,3,entire_home,5.0,https://www.airbnb.com/rooms/35480669,10,1.0
9,34,4.51,1.0,1.0,True,9,9,9,CAD,90,126830473,132,False,False,False,False,21.16503,Departamento céntrico en Cancún,-86.82776,Cancún,,10,0.75,2,4,9,34,nightly,100,within an hour,129,entire_home,4.5,https://www.airbnb.com/rooms/20250447,9,1.0
10,34,4.74,2.0,2.0,False,10,10,10,CAD,95,158317138,48,False,False,False,False,21.15433,"Luxury ""Paraíso"", 10 Minutos de la Playa",-86.85151,Cancún,,9,0.9,4,7,29,34,nightly,100,within an hour,39,entire_home,5.0,https://www.airbnb.com/rooms/21879093,10,0.9500000000000001
10,34,5.0,1.0,1.0,True,10,10,10,CAD,100,191767452,39,False,False,False,True,21.14615,Casa Xpuhil,-86.82802,Cancún,,10,1.0,1,2,10,34,nightly,100,within an hour,33,private_room,5.0,https://www.airbnb.com/rooms/25675125,10,1.0
10,34,4.86,1.0,2.0,True,10,10,10,CAD,97,218967435,5,False,False,False,True,21.1271,"CASA NUEVA, DELICIAS  DEL SUR CANCÚN",-86.88294,Cancún,,9,1.0,3,4,11,34,nightly,0,,35,entire_home,5.0,https://www.airbnb.com/rooms/29060059,10,1.0
10,34,4.69,1.0,1.0,True,10,9,10,CAD,94,1694410,101,False,False,False,False,21.07083,Suites Moon River pb,-86.84547,Cancún,,10,0.51,1,2,8,34,nightly,96,within a few hours,16,entire_home,4.5,https://www.airbnb.com/rooms/30676448,10,0.79
10,33,4.75,1.0,1.0,True,10,10,10,CAD,95,234987977,412,False,False,False,True,21.158442,Amber Studio in Downtown Cancún,-86.832771,Cancún,,10,1.0,1,2,37,33,nightly,100,within an hour,8,entire_home,5.0,https://www.airbnb.com/rooms/32992177,10,1.0
9,26,4.25,1.0,1.0,True,9,8,9,CAD,85,257845695,12,False,False,False,False,21.14856,CENTRAL ROOM WITH POOL,-86.82686,Cancún,,9,1.0,1,2,24,26,nightly,100,within a few hours,12,private_room,4.5,https://www.airbnb.com/rooms/34307418,9,1.0
10,34,4.83,1.0,1.0,True,10,9,10,CAD,97,35260058,35,False,False,False,False,21.13179,Hotel Zone Studio Great Location .. Special Deal,-86.76094,Cancún,,10,0.75,1,2,27,34,nightly,100,within an hour,35,private_room,5.0,https://www.airbnb.com/rooms/23123628,9,0.85
10,33,4.9,1.0,1.0,True,10,10,10,CAD,98,138998531,11,False,False,False,False,21.14229,Habitación privada en céntrica casa en Cancún.,-86.83066,Cancún,,10,1.0,1,2,9,33,nightly,100,within a day,11,private_room,5.0,https://www.airbnb.com/rooms/19720942,10,1.0
9,31,4.3,1.0,1.0,True,10,9,9,CAD,86,212909568,119,False,False,False,False,21.16001,Club 201 Apartment 1 VIP,-86.82729,Cancún,,9,1.0,1,2,20,31,nightly,100,within an hour,24,private_room,4.5,https://www.airbnb.com/rooms/30555613,9,1.0
10,26,4.78,1.0,1.0,True,10,10,10,CAD,96,46037856,280,False,False,False,True,21.15138,Cozy Private Bedroom AC & Bathroom,-86.85622,Cancún,,9,0.9,1,2,11,26,nightly,100,within an hour,40,private_room,5.0,https://www.airbnb.com/rooms/20494133,10,0.9500000000000001
10,30,4.83,1.0,1.0,False,10,9,10,CAD,97,82826112,162,False,False,False,True,21.16174,Departamentos Grosella Centro de Cancun,-86.83239,Cancún,,9,0.9,1,2,23,30,nightly,88,within an hour,59,entire_home,5.0,https://www.airbnb.com/rooms/13934377,10,1.0
10,35,4.67,1.0,1.0,True,10,10,10,CAD,93,96703963,61,False,False,False,False,21.12817,"Suite Blue, Zona Hotelera",-86.76465,Cancún,,9,0.72,2,2,10,35,nightly,100,within an hour,60,entire_home,4.5,https://www.airbnb.com/rooms/26082604,9,1.0
10,26,4.88,1.0,1.0,True,10,10,10,CAD,98,41490070,2211,False,False,False,False,21.13762,Camarote,-86.74912,Cancún,,10,1.0,1,1,8,26,nightly,100,within an hour,25,private_room,5.0,https://www.airbnb.com/rooms/32944010,10,1.0
10,28,4.79,1.5,2.0,True,10,10,10,CAD,96,191727255,23,False,False,False,False,21.17883,Casa Turquesa Cancún,-86.88574,Cancún,,9,0.8,2,4,29,28,nightly,92,within an hour,14,entire_home,5.0,https://www.airbnb.com/rooms/26200950,10,0.9
10,33,4.86,1.0,1.0,True,10,10,10,CAD,97,199305967,203,False,False,False,True,21.119787,Suite#8 std 4pax con alberca a 15 min de la playa,-86.845741,Cancún,,9,0.9,2,4,29,33,nightly,100,within an hour,21,entire_home,5.0,https://www.airbnb.com/rooms/29734149,10,1.0
10,34,5.0,1.0,1.0,True,10,10,9,CAD,100,124157959,860,False,False,False,True,21.15101,Your Perfect Cozy Loft In Downtown Cancun,-86.82645,Cancún,,10,1.0,1,3,33,34,nightly,100,within an hour,12,entire_home,5.0,https://www.airbnb.com/rooms/33074866,10,1.0
9,31,4.74,1.0,0.0,True,9,9,10,CAD,95,249268026,90,False,False,False,False,21.15337,"CASA MONO, HABITACION MONO SARAGUATO",-86.82845,Cancún,,9,1.0,1,2,12,31,nightly,100,within an hour,23,private_room,5.0,https://www.airbnb.com/rooms/33117928,9,0.9
10,26,4.92,1.0,1.0,False,10,10,10,CAD,98,127695660,14,False,False,False,True,21.13758,ESTUDIO PRIVADO y de fácil acceso 380 MXN,-86.8499,Cancún,,10,0.8,1,2,7,26,nightly,80,within a few hours,12,entire_home,5.0,https://www.airbnb.com/rooms/18426024,10,0.9
10,26,4.85,1.0,1.0,True,10,10,10,CAD,97,152723861,50,False,False,False,False,21.14746,“OHaNa”,-86.82564,Cancún,,10,1.0,1,2,23,26,nightly,100,within an hour,49,private_room,5.0,https://www.airbnb.com/rooms/21217493,10,1.0
10,28,4.95,1.0,1.0,True,10,10,10,CAD,99,43548136,61,False,False,False,True,21.14182,Studio with terrace / Great location in downtown,-86.83131,Cancún,,10,0.75,2,4,11,28,nightly,100,within an hour,20,entire_home,5.0,https://www.airbnb.com/rooms/22002557,10,0.93
10,33,4.94,1.0,1.0,True,10,10,10,CAD,99,223072109,33,False,False,False,True,21.1451,Del Carmen Studio 1BDR downtown,-86.8481,Cancún,,10,1.0,1,3,54,33,nightly,100,within an hour,33,entire_home,5.0,https://www.airbnb.com/rooms/29634117,10,1.0
10,30,4.93,1.0,2.0,True,10,10,10,CAD,99,52196028,258,False,False,False,False,21.155317,Departamento céntrico para 2 o 4 personas,-86.840744,Cancún,,10,1.0,2,2,13,30,nightly,100,within an hour,14,entire_home,5.0,https://www.airbnb.com/rooms/29740552,10,1.0
10,29,4.8100000000000005,1.0,1.0,True,10,10,10,CAD,96,47069810,132,False,False,False,False,21.141674,Rinconada Yalaham I double bedroom.,-86.827988,Cancún,,10,0.8,2,4,25,29,nightly,100,within a few hours,43,private_room,5.0,https://www.airbnb.com/rooms/9014388,10,0.9
10,33,4.93,1.0,1.0,True,10,10,10,CAD,99,234987977,412,False,False,False,True,21.158442,Pink Studio in Downtown Cancún,-86.832771,Cancún,,10,1.0,1,2,35,33,nightly,100,within an hour,14,entire_home,5.0,https://www.airbnb.com/rooms/32991496,10,1.0
9,30,4.57,1.0,1.0,True,9,10,10,CAD,91,101726899,36,False,False,False,True,21.15377,*•Estudio Zodiaco•* privacidad y ubicación,-86.85194,Cancún,,9,0.8,1,2,18,30,nightly,100,within an hour,14,entire_home,4.5,https://www.airbnb.com/rooms/23044534,9,0.85
10,33,4.95,1.0,1.0,True,10,10,10,CAD,99,153624317,144,False,False,False,True,21.129347,Eclectic Decor Studio With Private Bathroom,-86.845505,Cancún,,10,1.0,2,4,16,33,nightly,100,within an hour,113,private_room,5.0,https://www.airbnb.com/rooms/21249604,10,1.0
10,34,5.0,1.0,1.0,True,10,10,10,CAD,100,124157959,860,False,False,False,True,21.15246,"NEW LOFT in Downtown Cancun, best location!",-86.82497,Cancún,,10,1.0,1,2,30,34,nightly,100,within an hour,6,entire_home,5.0,https://www.airbnb.com/rooms/34569608,10,1.0
10,33,4.82,1.0,1.0,True,10,10,9,CAD,96,199305967,203,False,False,False,True,21.119787,Suite#4 std 4pax con alberca a 15 min de la playa,-86.845741,Cancún,,10,0.9,2,4,29,33,nightly,100,within an hour,17,entire_home,5.0,https://www.airbnb.com/rooms/29705378,10,1.0
10,31,4.82,2.0,3.0,True,10,10,9,CAD,96,80807226,22,False,False,False,True,21.14812,Casa Las Margaritas,-86.84919,Cancún,,10,0.85,3,8,20,31,nightly,100,within an hour,22,entire_home,5.0,https://www.airbnb.com/rooms/13771020,9,1.0
10,33,5.0,1.0,1.0,True,10,10,10,CAD,100,151599274,70,False,False,False,True,21.11321,"Cozy Room, Your Home in the Caribbean!",-86.85091,Cancún,,9,0.9,1,2,22,33,nightly,100,within an hour,7,private_room,5.0,https://www.airbnb.com/rooms/22020204,10,0.9500000000000001
10,34,4.8,1.0,0.0,True,10,10,10,CAD,96,41490070,2211,False,False,False,False,21.13818,ESTUDIO MEXICAN CACTUS,-86.7515,Cancún,,10,1.0,1,2,16,34,nightly,100,within an hour,10,private_room,5.0,https://www.airbnb.com/rooms/33553202,10,1.0
9,33,4.39,2.0,2.0,True,9,9,9,CAD,88,91917993,380,False,False,False,False,21.184856,Manatee Lagoon House Triple Suite 3,-86.815041,Cancún,,9,0.7000000000000001,3,6,21,33,nightly,100,within an hour,18,entire_home,4.5,https://www.airbnb.com/rooms/24760674,9,0.9
10,29,4.9,1.0,1.0,True,10,10,10,CAD,98,76257030,82,False,False,False,True,21.0876,Cancun Airport Studio with King size bed,-86.84311,Alfredo V. Bonfil,,9,0.7000000000000001,1,2,9,29,nightly,100,within an hour,49,entire_home,5.0,https://www.airbnb.com/rooms/20213490,10,0.89
10,33,4.89,1.0,1.0,True,10,10,10,CAD,98,124157959,860,False,False,False,True,21.15121,Cozy loft with king size bed in DT Cancun,-86.82446,Cancún,,10,1.0,1,3,32,33,nightly,100,within an hour,9,entire_home,5.0,https://www.airbnb.com/rooms/33854884,10,1.0
9,31,4.73,1.0,1.0,True,10,9,10,CAD,95,203118498,54,False,False,False,False,21.160671,Estudio No. 5,-86.823441,Cancún,,10,0.85,1,2,8,31,nightly,100,within an hour,26,entire_home,5.0,https://www.airbnb.com/rooms/29433945,10,0.9
10,26,4.88,1.0,2.0,True,10,10,10,CAD,98,139351971,58,False,False,False,True,21.17236,Renta Vacacional en Cancún.,-86.88834,Cancún,,8,0.7000000000000001,3,6,33,26,nightly,100,within an hour,56,entire_home,5.0,https://www.airbnb.com/rooms/19752712,10,1.0
10,29,4.89,1.0,1.0,True,10,10,10,CAD,98,156898639,53,False,False,False,True,21.16184,"Prime Location! Close to Market 28, Walmart, Shops",-86.83135,Cancún,,10,0.9,1,2,19,29,nightly,100,within an hour,27,private_room,5.0,https://www.airbnb.com/rooms/21575249,10,0.9
10,33,4.79,1.0,1.0,True,10,10,10,CAD,96,156898639,53,False,False,False,True,21.16362,"Great Location! Close to Market 28, Walmart, Shops",-86.83158,Cancún,,10,0.9,1,2,20,33,nightly,100,within an hour,24,private_room,5.0,https://www.airbnb.com/rooms/21861406,9,0.9
10,34,4.92,1.0,1.0,True,10,10,10,CAD,98,71833697,57,False,False,False,True,21.11412,CASITA RUSTICA EN LA SELVA - HABITACION RAJULA,-86.8572,Cancún,,9,1.0,1,2,14,34,nightly,100,within an hour,38,private_room,5.0,https://www.airbnb.com/rooms/30270540,10,1.0
10,33,4.83,1.0,1.0,True,10,10,10,CAD,97,64454601,796,False,False,False,False,21.16105,.Private Room *Lavanda* with ENSUITE Bathroom.,-86.83846,Cancún,,10,0.9,1,2,10,33,nightly,100,within an hour,6,private_room,5.0,https://www.airbnb.com/rooms/33491382,10,0.9
10,34,4.76,1.0,2.0,True,10,10,10,CAD,95,172588403,21,False,False,False,False,21.16318,El viaje perfecto.,-86.85204,Cancún,,9,0.75,3,4,9,34,nightly,90,within an hour,21,entire_home,5.0,https://www.airbnb.com/rooms/23208017,10,0.79
10,35,4.94,1.0,1.0,True,10,10,10,CAD,99,148588920,33,False,False,False,True,21.111565,BEO LINDO DEPTO. POR AV. HUAYACAN PLANTA ALTA,-86.854294,Cancún,,9,1.0,1,3,19,35,nightly,100,within an hour,16,entire_home,5.0,https://www.airbnb.com/rooms/23358291,10,1.0
10,31,4.97,1.0,1.0,True,10,10,10,CAD,99,159244297,63,False,False,False,True,21.155703,CASITA ISABELLA/CENTRO-DOWNTOWN BIENVENIDOS!,-86.82785,Cancún,,10,0.91,1,2,27,31,nightly,100,within an hour,63,entire_home,5.0,https://www.airbnb.com/rooms/21893963,10,0.96
10,34,4.83,1.0,1.0,True,10,10,10,CAD,97,148588920,33,False,False,False,True,21.112232,BEO DEPTO POR AV. HUAYACAN EN PLANTA BAJA,-86.854362,"Cancún, Quintana Roo ",,9,1.0,1,3,20,34,nightly,100,within an hour,6,entire_home,5.0,https://www.airbnb.com/rooms/23147475,10,1.0
10,25,4.8,1.5,1.0,False,10,10,10,CAD,96,31555055,1342,False,False,False,False,21.16321,Beach Room @ Casa Cazón A/C Best WiFi,-86.82264,Cancún,,10,1.0,2,4,37,25,nightly,99,within an hour,45,private_room,5.0,https://www.airbnb.com/rooms/11581060,10,1.0
8,26,4.5,1.0,1.0,True,10,8,10,CAD,90,19450534,23,False,False,False,False,21.16275,Clean and Cozy with Blazingly Fast internet,-86.8277,Cancún,,10,0.75,1,2,6,26,nightly,100,within an hour,4,entire_home,4.5,https://www.airbnb.com/rooms/35515425,9,0.9
10,35,4.96,1.0,2.0,True,10,10,10,CAD,99,205318485,24,False,False,False,True,21.15612,Apartamento privado con entrada independiente,-86.84004,Cancún,,10,1.0,3,4,37,35,nightly,100,within an hour,24,entire_home,5.0,https://www.airbnb.com/rooms/27258893,10,1.0
9,29,4.78,1.0,1.0,True,10,10,10,CAD,96,76257030,82,False,False,False,True,21.08729,Cancún Airport Studio with Single and Double bed,-86.84485,"Alfredo V. Bonfil, Cancún",,9,0.71,2,3,10,29,nightly,100,within an hour,27,entire_home,5.0,https://www.airbnb.com/rooms/19195624,10,0.9
10,30,4.95,1.0,1.0,False,10,10,10,CAD,99,91306206,33,False,False,False,True,21.1626,Lindo departamento en el centro de Cancún,-86.84178,Cancún,,10,0.7000000000000001,1,2,15,30,nightly,100,within a few hours,21,entire_home,5.0,https://www.airbnb.com/rooms/16643266,10,0.89
10,34,4.78,2.5,1.0,False,10,10,10,CAD,96,11737987,156,False,False,False,True,21.19463,"Private Room, Beach Front! Cancun!",-86.80731,Cancún,,9,0.9,3,2,48,34,nightly,100,within an hour,55,private_room,5.0,https://www.airbnb.com/rooms/2298640,9,0.9500000000000001
9,28,4.45,1.0,1.0,True,9,10,10,CAD,89,175467011,34,False,False,False,False,21.09039,Nuevo Depa a 6 minutos del aeropuerto. Cama QUEEN!,-86.85705,Alfredo V. Bonfil,,8,0.8,1,2,12,28,nightly,100,within an hour,20,entire_home,4.5,https://www.airbnb.com/rooms/23543878,9,0.9500000000000001
10,33,4.68,1.0,2.0,True,10,10,10,CAD,94,12870227,128,False,False,False,False,21.167034,2 Bedroom Apartment Cancun City Centre 3rd Floor,-86.827164,Cancún,,10,0.85,3,4,26,33,nightly,100,within an hour,28,entire_home,4.5,https://www.airbnb.com/rooms/2514320,10,0.9
9,31,4.74,1.0,2.0,True,9,9,9,CAD,95,189548675,33,False,False,False,True,21.140249,Departamento de lujo en zona centro Cancun,-86.839737,Cancún,,9,0.75,3,4,15,31,nightly,100,within an hour,31,entire_home,5.0,https://www.airbnb.com/rooms/25073476,10,0.85
10,26,4.77,1.0,2.0,True,10,10,10,CAD,95,160080885,148,False,False,False,True,21.186441,Nice apartment in Cancun,-86.823814,Cancún,,9,1.0,3,6,22,26,nightly,100,within an hour,79,entire_home,5.0,https://www.airbnb.com/rooms/21935156,9,1.0
9,28,4.91,1.0,1.0,True,10,10,10,CAD,98,2829558,377,False,False,False,False,21.182156,¡Studio Apartment 700 yards from the Beach!,-86.8134,Cancún,,9,0.9,1,2,64,28,nightly,100,within an hour,11,private_room,5.0,https://www.airbnb.com/rooms/24555627,9,0.9500000000000001
10,28,5.0,1.0,1.0,True,10,10,10,CAD,100,11936226,65,False,False,False,False,21.14567,Independent Room close to Las Américas Mall & KM0,-86.8271,Cancún ,,10,0.9500000000000001,1,2,12,28,nightly,100,within an hour,6,private_room,5.0,https://www.airbnb.com/rooms/32672102,10,0.98
10,31,4.92,1.5,1.0,True,10,10,10,CAD,98,165851171,12,False,False,False,True,21.143028,Condominio Nichupte Cancun,-86.829201,Cancún,,10,0.9,1,2,18,31,nightly,50,within a day,12,private_room,5.0,https://www.airbnb.com/rooms/22566836,10,0.9500000000000001
9,34,4.33,1.0,1.0,True,9,9,10,CAD,87,112195097,202,False,False,False,False,21.160576,"Departamento Centro Cancun, Cocina, Tv, WiFi, A/C",-86.824356,Cancún,,10,0.85,1,5,35,34,nightly,0,,21,entire_home,4.5,https://www.airbnb.com/rooms/31361504,9,1.0
9,34,4.59,2.0,2.0,True,9,10,9,CAD,92,140341838,95,False,False,False,False,21.18281,Casa cnqn,-86.81589,Cancún,,9,1.0,2,4,17,34,nightly,100,within a few hours,47,entire_home,4.5,https://www.airbnb.com/rooms/22684527,9,0.89
10,31,4.67,1.0,1.0,True,10,10,10,CAD,93,71484546,14,False,False,False,False,21.166,Recién arreglado estudio en el corazón de Cancún.,-86.82896,Cancún,,10,0.9,3,4,9,31,nightly,100,within a few hours,12,entire_home,4.5,https://www.airbnb.com/rooms/31661830,10,0.9500000000000001
10,26,4.85,1.5,1.0,False,10,10,10,CAD,97,31555055,1342,False,False,False,False,21.1624,Jungle Room @Casa Cazon AC Best WIFI,-86.82271,Cancún,,10,1.0,1,2,41,26,nightly,99,within an hour,52,private_room,5.0,https://www.airbnb.com/rooms/11580930,10,1.0
10,26,5.0,1.0,1.0,True,10,10,10,CAD,100,19450534,23,False,False,True,False,21.16377,Clean with fast internet,-86.82825,Cancún,,10,0.75,1,2,6,26,nightly,100,within an hour,1,entire_home,,https://www.airbnb.com/rooms/35516601,10,0.9
10,28,4.64,1.0,2.0,True,9,10,10,CAD,93,161732177,65,False,False,False,False,21.16271,WAXIM,-86.9243,Cancún,,8,0.71,4,7,17,28,nightly,100,within an hour,59,entire_home,4.5,https://www.airbnb.com/rooms/22145527,9,0.9
